id,gender,entity_code,person_query_id,approved,current_situation,score_risk,score_nosis,socioeconomic_level,cda,rate,term,min_term,max_amount,birthday,informed,tries,created_at,updated_at
768916,0,015,708145,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,"2022-08-30 16:40:30","2022-08-30 17:23:48"
768915,1,011,708144,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,"2022-08-30 16:40:27","2022-08-30 16:46:38"
768914,0,017,708143,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:40:19","2022-08-30 16:40:27"
768913,0,014,708142,1,1,577.5,611,C3,Aprobado,1000,4,4,14000.00,1981-02-23,0,1,"2022-08-30 16:40:19","2022-08-30 16:40:26"
768912,1,011,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,"2022-08-30 16:40:07","2022-08-30 16:42:03"
768911,1,014,708140,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:39:50","2022-08-30 16:39:56"
768910,0,259,708137,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,"2022-08-30 16:38:22","2022-08-30 16:40:42"
768909,0,285,708135,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:38:18","2022-08-30 16:38:26"
768908,0,014,708133,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:38:01","2022-08-30 16:38:08"
768907,0,027,703431,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:37:04","2022-08-30 16:37:08"
768906,0,007,708129,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,"2022-08-30 16:36:39","2022-08-30 16:40:40"
768905,1,072,708128,1,5,452.5,1,C2,Aprobado,107,4,4,12000.00,1971-01-03,1,1,"2022-08-30 16:36:27","2022-08-30 16:59:47"
768904,0,020,708126,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:36:09","2022-08-30 16:36:17"
768903,0,034,708029,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:35:39","2022-08-30 16:35:43"
768902,0,014,708123,1,5,563.75,1,C2,Aprobado,107,4,4,18000.00,1977-03-31,0,1,"2022-08-30 16:35:25","2022-08-30 16:35:33"
768901,0,014,708121,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,5,"2022-08-30 16:34:41","2022-08-30 16:55:50"
768900,0,014,708119,1,1,602.5,174,C2,Aprobado,1000,4,4,24000.00,1994-01-27,0,1,"2022-08-30 16:34:13","2022-08-30 16:34:20"
768899,0,011,708118,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:33:44","2022-08-30 16:33:51"
768898,0,014,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:33:35","2022-08-30 16:33:35"
768897,1,011,708116,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:33:28","2022-08-30 16:33:34"
768896,0,034,708115,1,1,515,1,C2,Aprobado,1000,4,4,5000.00,1976-07-02,0,1,"2022-08-30 16:32:57","2022-08-30 16:33:05"
768895,1,014,708114,1,1,498.75,175,C3,Aprobado,1000,4,4,8000.00,1986-12-14,0,1,"2022-08-30 16:32:56","2022-08-30 16:33:04"
768894,0,014,708112,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:32:02","2022-08-30 16:32:10"
768893,1,027,708111,1,5,433.75,1,C1,Aprobado,107,4,4,18000.00,1993-03-08,0,1,"2022-08-30 16:31:31","2022-08-30 16:31:40"
768892,1,072,708014,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,"2022-08-30 16:31:14","2022-08-30 16:55:44"
768891,0,011,708109,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:30:52","2022-08-30 16:30:59"
768890,1,014,708106,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:30:37","2022-08-30 16:30:45"
768889,1,014,708104,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:29:15","2022-08-30 16:29:22"
768888,1,014,708103,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,"2022-08-30 16:29:10","2022-08-30 16:45:43"
768887,1,259,708102,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:29:08","2022-08-30 16:29:15"
768886,1,011,708100,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:28:30","2022-08-30 16:28:36"
768885,0,011,707947,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:28:28","2022-08-30 16:28:32"
768884,0,011,708099,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:28:21","2022-08-30 16:28:27"
768883,1,011,708096,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:27:58","2022-08-30 16:28:05"
768882,0,007,708095,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:27:55","2022-08-30 16:28:02"
768881,1,285,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:27:48","2022-08-30 16:27:49"
768880,1,285,708093,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:27:37","2022-08-30 16:27:44"
768879,0,011,707049,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:27:34","2022-08-30 16:27:38"
768878,0,020,708092,1,4,635,1,C2,Aprobado,107,4,4,24000.00,1991-03-29,0,1,"2022-08-30 16:27:23","2022-08-30 16:27:33"
768877,0,011,708086,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:25:42","2022-08-30 16:25:49"
768876,0,150,708085,1,1,516.25,1,C3,Aprobado,1000,4,4,5000.00,1977-02-11,0,1,"2022-08-30 16:25:39","2022-08-30 16:25:45"
768875,0,011,708084,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:25:30","2022-08-30 16:25:37"
768874,1,011,674638,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:25:06","2022-08-30 16:25:10"
768873,1,072,708083,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:24:58","2022-08-30 16:25:05"
768872,1,011,708082,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:24:07","2022-08-30 16:24:14"
768871,1,072,618314,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:24:02","2022-08-30 16:24:07"
768870,1,014,648108,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,"2022-08-30 16:23:20","2022-08-30 16:32:12"
768869,1,072,708081,1,5,426.25,1,C2,Aprobado,107,4,4,12000.00,1985-11-10,0,1,"2022-08-30 16:23:17","2022-08-30 16:23:25"
768868,1,007,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:23:09","2022-08-30 16:23:10"
768867,0,014,708080,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:23:05","2022-08-30 16:23:12"
768866,0,011,674894,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:23:00","2022-08-30 16:23:05"
768865,1,285,708079,1,2,601.25,173,C2,Aprobado,1000,4,4,24000.00,1977-05-15,0,1,"2022-08-30 16:23:00","2022-08-30 16:23:07"
768864,1,011,708078,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:22:58","2022-08-30 16:23:05"
768863,0,285,708077,1,1,707.5,406,C3,Aprobado,1000,4,4,26000.00,1984-07-18,0,1,"2022-08-30 16:22:24","2022-08-30 16:22:32"
768862,1,285,708076,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:22:11","2022-08-30 16:22:18"
768861,0,017,708073,1,1,508.75,392,C1,Aprobado,1000,4,4,24000.00,1991-12-14,0,1,"2022-08-30 16:21:45","2022-08-30 16:21:53"
768860,0,011,708072,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:21:31","2022-08-30 16:21:39"
768859,0,007,708071,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:21:13","2022-08-30 16:21:21"
768858,1,020,708068,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:20:44","2022-08-30 16:20:52"
768857,1,285,708066,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:20:42","2022-08-30 16:20:49"
768856,1,007,708067,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:20:42","2022-08-30 16:20:50"
768855,1,015,708065,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:20:34","2022-08-30 16:20:40"
768854,1,015,708063,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,"2022-08-30 16:20:06","2022-08-30 16:26:02"
768853,0,007,708062,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:20:00","2022-08-30 16:20:06"
768852,0,011,708060,1,1,551.25,850,B,Aprobado,1000,4,4,26000.00,1986-07-31,0,1,"2022-08-30 16:19:53","2022-08-30 16:20:01"
768851,1,285,708056,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,"2022-08-30 16:19:02","2022-08-30 16:41:08"
768850,1,285,708054,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:18:30","2022-08-30 16:18:37"
768849,0,014,708053,1,2,508.75,1,C3,Aprobado,1000,4,4,14000.00,1979-11-28,0,1,"2022-08-30 16:18:07","2022-08-30 16:18:14"
768848,0,017,652768,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,"2022-08-30 16:17:18","2022-08-30 16:22:42"
768847,1,017,708052,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:17:11","2022-08-30 16:17:18"
768846,0,011,708051,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:16:16","2022-08-30 16:16:24"
768845,0,014,708050,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,"2022-08-30 16:16:13","2022-08-30 16:19:22"
768844,0,007,708049,1,2,518.75,508,C1,Aprobado,1000,4,4,24000.00,1977-04-09,0,1,"2022-08-30 16:16:03","2022-08-30 16:16:11"
768843,0,011,603156,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:16:02","2022-08-30 16:16:06"
768842,1,011,667069,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:16:01","2022-08-30 16:16:06"
768841,0,007,708048,1,1,493.75,1,C3,Aprobado,1000,4,4,8000.00,1984-04-25,1,1,"2022-08-30 16:15:33","2022-08-30 17:42:56"
768840,1,011,707447,1,1,450.75,87,C3,Aprobado,1000,4,4,8000.00,1997-05-16,0,1,"2022-08-30 16:15:15","2022-08-30 16:15:19"
768839,0,014,708045,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:14:53","2022-08-30 16:15:01"
768838,1,017,708044,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:14:38","2022-08-30 16:14:46"
768837,0,072,708043,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:14:37","2022-08-30 16:14:45"
768836,0,017,708042,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:14:30","2022-08-30 16:14:38"
768835,1,020,708041,1,2,528.75,65,C3,Aprobado,1000,4,4,14000.00,1984-03-13,0,1,"2022-08-30 16:14:05","2022-08-30 16:14:12"
768834,1,034,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:14:01","2022-08-30 16:14:03"
768833,0,011,708039,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,"2022-08-30 16:13:55","2022-08-30 16:14:27"
768832,1,020,708038,1,1,728.75,363,C1,Aprobado,1000,4,4,36000.00,1982-06-07,0,1,"2022-08-30 16:13:52","2022-08-30 16:14:00"
768831,0,014,708036,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:13:41","2022-08-30 16:13:49"
768830,0,027,708035,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:13:38","2022-08-30 16:13:46"
768829,1,083,708033,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:13:11","2022-08-30 16:13:19"
768828,1,034,708031,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:11:57","2022-08-30 16:12:04"
768827,0,011,708030,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:11:53","2022-08-30 16:12:02"
768826,0,034,708029,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:11:49","2022-08-30 16:11:57"
768825,1,285,708026,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:11:26","2022-08-30 16:11:33"
768824,0,011,708024,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,"2022-08-30 16:11:15","2022-08-30 16:12:09"
768823,0,072,708022,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:11:05","2022-08-30 16:11:13"
768822,1,072,708020,1,1,431.25,1,C3,Aprobado,1000,4,4,8000.00,1976-03-07,0,1,"2022-08-30 16:10:50","2022-08-30 16:10:58"
768821,1,285,708019,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:10:14","2022-08-30 16:10:22"
768820,1,014,708018,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,5,"2022-08-30 16:09:52","2022-08-30 18:16:56"
768819,0,011,708016,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,"2022-08-30 16:09:51","2022-08-30 16:10:49"
768818,0,011,708012,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:09:02","2022-08-30 16:09:10"
768817,1,017,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:08:55","2022-08-30 16:08:56"
768816,0,027,708011,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:08:52","2022-08-30 16:08:58"
768815,0,011,708010,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:08:41","2022-08-30 16:08:49"
768814,0,007,708009,1,1,483.75,131,C2,Aprobado,1000,4,4,12000.00,1990-02-05,0,1,"2022-08-30 16:08:38","2022-08-30 16:08:47"
768813,1,007,708007,1,4,433.75,1,C1,Aprobado,107,4,4,18000.00,1982-04-28,0,1,"2022-08-30 16:08:28","2022-08-30 16:08:36"
768812,1,017,708004,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:08:07","2022-08-30 16:08:15"
768811,1,259,708003,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:08:00","2022-08-30 16:08:08"
768810,1,007,708001,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,"2022-08-30 16:07:47","2022-08-30 16:09:54"
768809,0,011,707999,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,"2022-08-30 16:07:36","2022-08-30 16:11:40"
768808,0,017,707996,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:07:08","2022-08-30 16:07:15"
768807,1,011,678309,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:07:06","2022-08-30 16:07:10"
768806,1,011,707995,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,5,"2022-08-30 16:07:01","2022-08-30 16:17:32"
768805,0,011,707994,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:06:45","2022-08-30 16:06:53"
768804,0,011,707991,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:06:00","2022-08-30 16:06:08"
768803,0,011,707990,1,1,467.5,1,C2,Aprobado,1000,4,4,12000.00,1995-02-12,0,1,"2022-08-30 16:05:30","2022-08-30 16:05:37"
768802,1,011,707987,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:05:13","2022-08-30 16:05:20"
768801,0,011,707985,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:04:48","2022-08-30 16:04:55"
768800,1,015,707983,1,1,590,430,C1,Aprobado,1000,4,4,5000.00,1979-11-16,0,1,"2022-08-30 16:04:41","2022-08-30 16:04:49"
768799,1,285,707980,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,"2022-08-30 16:04:00","2022-08-30 16:08:14"
768798,1,011,707979,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:04:00","2022-08-30 16:04:07"
768797,1,020,707978,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:03:46","2022-08-30 16:03:53"
768796,0,017,707977,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:03:34","2022-08-30 16:03:41"
768795,0,027,707976,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:02:38","2022-08-30 16:02:46"
768794,0,011,707975,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:02:33","2022-08-30 16:02:42"
768793,1,011,707974,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:02:31","2022-08-30 16:02:38"
768792,1,011,707973,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:02:30","2022-08-30 16:02:37"
768791,0,011,707972,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:02:20","2022-08-30 16:02:27"
768790,1,011,707969,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,"2022-08-30 16:01:47","2022-08-30 16:04:47"
768789,1,011,707968,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:01:30","2022-08-30 16:01:38"
768788,0,014,707967,1,1,617.5,375,C3,Aprobado,1000,4,4,20000.00,1982-11-28,0,1,"2022-08-30 16:01:28","2022-08-30 16:01:36"
768787,1,285,707964,1,1,626.25,476,C1,Aprobado,1000,4,4,30000.00,1988-03-22,0,1,"2022-08-30 16:01:01","2022-08-30 16:01:07"
768786,1,285,707963,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:01:00","2022-08-30 16:01:07"
768785,1,011,707961,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:00:37","2022-08-30 16:00:44"
768784,0,011,707923,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 16:00:25","2022-08-30 16:00:29"
768783,0,011,707960,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,"2022-08-30 16:00:17","2022-08-30 16:00:57"
768782,1,017,707957,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 15:59:37","2022-08-30 15:59:45"
768781,0,034,707955,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 15:59:30","2022-08-30 15:59:36"
768780,0,011,707954,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 15:59:06","2022-08-30 15:59:13"
768779,0,014,707953,1,1,523.75,332,D1,Aprobado,107,4,4,8000.00,1958-01-25,0,1,"2022-08-30 15:58:59","2022-08-30 15:59:07"
768778,0,011,707952,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 15:58:58","2022-08-30 15:59:04"
768777,1,072,707951,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,"2022-08-30 15:58:48","2022-08-30 16:00:32"
768776,0,011,707950,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 15:57:50","2022-08-30 15:57:58"
768775,0,027,544085,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 15:57:34","2022-08-30 15:57:38"
768774,1,083,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 15:57:15","2022-08-30 15:57:16"
768773,0,011,680180,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 15:56:48","2022-08-30 15:56:52"
768772,0,011,707947,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 15:56:48","2022-08-30 15:56:55"
768771,0,014,707944,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,"2022-08-30 15:56:35","2022-08-30 16:06:20"
768770,0,285,707943,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,"2022-08-30 15:56:26","2022-08-30 16:16:54"
768769,0,011,707942,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 15:55:31","2022-08-30 15:55:39"
768768,0,017,707937,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 15:54:26","2022-08-30 15:54:34"
768767,0,072,707935,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,"2022-08-30 15:53:07","2022-08-30 15:59:12"
768766,1,011,707934,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 15:53:02","2022-08-30 15:53:10"
768765,1,285,707933,1,4,580,141,C1,Aprobado,107,4,4,24000.00,1996-05-12,0,1,"2022-08-30 15:52:49","2022-08-30 15:52:58"
768764,1,259,707931,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 15:52:27","2022-08-30 15:52:35"
768763,1,011,707930,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 15:52:26","2022-08-30 15:52:34"
768762,1,011,707929,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 15:52:18","2022-08-30 15:52:25"
768761,0,014,707928,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 15:52:15","2022-08-30 15:52:23"
768760,0,011,707927,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 15:52:14","2022-08-30 15:52:21"
768759,0,007,707611,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 15:51:56","2022-08-30 15:52:00"
768758,1,017,707926,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 15:51:23","2022-08-30 15:51:31"
768757,1,011,707925,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 15:51:12","2022-08-30 15:51:19"
768756,0,017,707924,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 15:51:05","2022-08-30 15:51:12"
768755,0,011,707923,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 15:50:52","2022-08-30 15:51:01"
768754,0,014,707921,1,1,642.5,511,C3,Aprobado,1000,4,4,20000.00,1975-10-04,0,1,"2022-08-30 15:50:48","2022-08-30 15:50:54"
768753,0,014,707919,1,5,553.75,1,C3,Aprobado,107,4,4,14000.00,1970-11-01,0,1,"2022-08-30 15:50:26","2022-08-30 15:50:34"
768752,1,011,707918,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 15:50:23","2022-08-30 15:50:30"
768751,0,011,707917,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 15:50:21","2022-08-30 15:50:29"
768750,1,007,621250,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 15:49:47","2022-08-30 15:49:51"
