id,gender,entity_code,person_query_id,approved,current_situation,score_risk,score_nosis,socioeconomic_level,cda,rate,term,min_term,max_amount,birthday,informed,tries,created_at,updated_at
976051,1,150,1013125,1,1,520,438,C2,Aprobado,1000,4,4,5000.00,1968-08-19,1,1,"2022-12-13 10:47:15","2022-12-13 10:51:10"
976049,1,034,1013123,1,5,403.75,1,C1,Aprobado,107,4,4,5000.00,1991-05-09,0,1,"2022-12-13 10:46:47","2022-12-13 10:46:54"
976036,0,007,1013104,1,1,460,1,C3,Aprobado,1000,4,4,9000.00,1988-06-03,0,1,"2022-12-13 10:40:43","2022-12-13 10:40:48"
976035,0,011,1013102,1,1,593.75,411,C2,Aprobado,1000,4,4,19000.00,1963-10-06,0,1,"2022-12-13 10:40:35","2022-12-13 10:40:41"
976027,0,014,920957,1,5,508.75,1,C3,Aprobado,107,4,4,15000.00,1976-01-31,0,1,"2022-12-13 10:34:12","2022-12-13 10:34:14"
976024,0,014,1013086,1,1,688.75,1,C1,Aprobado,1000,4,4,32000.00,1966-07-18,0,1,"2022-12-13 10:32:19","2022-12-13 10:32:24"
976023,0,034,1013085,1,1,548.75,245,C2,Aprobado,1000,4,4,5000.00,1982-05-02,0,1,"2022-12-13 10:31:38","2022-12-13 10:31:44"
976018,0,014,1013077,1,1,642.5,267,C3,Aprobado,1000,4,4,21000.00,1981-03-12,0,1,"2022-12-13 10:27:35","2022-12-13 10:27:41"
976007,1,014,1013061,1,1,602.5,120,C2,Observado,1000,4,4,25000.00,1983-06-21,0,1,"2022-12-13 10:21:52","2022-12-13 10:21:58"
976003,1,017,1013055,1,1,447.5,333,C2,Aprobado,1000,4,4,13000.00,2000-03-13,1,1,"2022-12-13 10:20:18","2022-12-13 10:36:59"
975994,1,014,1013046,1,1,512.5,279,C3,Aprobado,1000,4,4,15000.00,1998-07-23,0,1,"2022-12-13 10:17:40","2022-12-13 10:17:45"
975990,1,044,1013041,1,5,406.25,1,C2,Observado,107,4,4,13000.00,1985-07-31,0,1,"2022-12-13 10:15:23","2022-12-13 10:15:30"
975985,1,015,1013034,1,5,417.5,44,C1,Aprobado,107,4,4,5000.00,1986-09-11,0,1,"2022-12-13 10:12:00","2022-12-13 10:12:06"
975981,0,285,1013029,1,2,597.5,1,C2,Aprobado,1000,4,4,19000.00,1990-10-16,0,1,"2022-12-13 10:09:38","2022-12-13 10:09:44"
975978,1,007,1013027,1,1,438.75,242,C2,Aprobado,1000,4,4,13000.00,1980-03-01,0,1,"2022-12-13 10:07:46","2022-12-13 10:07:52"
975976,0,011,1013024,1,5,406.25,1,D1,Aprobado,107,4,4,6000.00,1978-12-27,0,1,"2022-12-13 10:07:16","2022-12-13 10:07:21"
975973,0,017,1013021,1,1,422.5,147,C3,Aprobado,1000,4,4,9000.00,1997-09-12,0,1,"2022-12-13 10:06:41","2022-12-13 10:06:47"
975968,0,191,1013011,1,3,403.75,1,C2,Aprobado,107,4,4,13000.00,1989-11-09,0,1,"2022-12-13 10:01:59","2022-12-13 10:02:06"
975962,1,017,1013002,1,1,477.5,138,C3,Aprobado,1000,4,4,9000.00,1988-05-17,0,1,"2022-12-13 09:58:13","2022-12-13 09:58:19"
975960,0,191,1013001,1,5,432.5,1,C2,Aprobado,107,4,4,13000.00,1970-11-01,0,1,"2022-12-13 09:57:33","2022-12-13 09:57:40"
975946,1,285,1012980,1,1,636.25,1,C2,Aprobado,1000,4,4,25000.00,1982-12-23,0,1,"2022-12-13 09:47:09","2022-12-13 09:47:14"
975936,1,007,1012967,1,2,478.75,1,C1,Aprobado,1000,4,4,19000.00,1967-09-04,0,1,"2022-12-13 09:43:15","2022-12-13 09:43:22"
975930,0,386,1012963,1,1,456.25,201,C3,Aprobado,1000,4,4,9000.00,1996-11-17,0,1,"2022-12-13 09:41:39","2022-12-13 09:41:46"
975917,0,386,1012950,1,1,527.5,1,C2,Aprobado,1000,4,4,19000.00,1971-08-27,0,1,"2022-12-13 09:35:54","2022-12-13 09:36:00"
975912,0,014,1012941,1,1,547.5,399,C3,Aprobado,1000,4,4,15000.00,1996-04-22,0,1,"2022-12-13 09:33:40","2022-12-13 09:33:45"
975911,0,191,1012939,1,1,576.25,170,C1,Aprobado,1000,4,4,25000.00,1975-10-26,0,1,"2022-12-13 09:33:01","2022-12-13 09:33:08"
975894,0,014,1012915,1,2,563.75,1,C2,Aprobado,1000,4,4,19000.00,1990-06-11,0,1,"2022-12-13 09:24:27","2022-12-13 09:24:34"
975889,1,386,1012906,1,1,412.5,1,C2,Aprobado,1000,4,4,13000.00,1989-12-16,0,1,"2022-12-13 09:21:34","2022-12-13 09:21:40"
975884,1,285,1012902,1,1,670,305,C2,Aprobado,1000,4,4,25000.00,1984-09-04,0,1,"2022-12-13 09:19:37","2022-12-13 09:19:43"
975874,1,017,1012890,1,1,578.75,128,C1,Aprobado,1000,4,4,25000.00,1970-04-02,0,1,"2022-12-13 09:16:31","2022-12-13 09:16:37"
975867,1,285,1012883,1,1,695,324,C2,Aprobado,1000,4,4,25000.00,1973-03-23,0,1,"2022-12-13 09:12:58","2022-12-13 09:13:04"
975857,0,011,1012870,1,21,406.25,1,C2,Aprobado,1000,4,4,13000.00,1986-07-26,0,1,"2022-12-13 09:08:20","2022-12-13 09:08:25"
975856,1,011,1012869,1,1,433.75,159,D1,Aprobado,107,4,4,6000.00,1965-02-20,0,1,"2022-12-13 09:07:48","2022-12-13 09:07:53"
975845,0,072,1012852,1,1,471.25,1,C3,Aprobado,1000,4,4,9000.00,1995-06-08,0,1,"2022-12-13 08:59:49","2022-12-13 08:59:54"
975841,0,011,1012845,1,1,540,312,C3,Aprobado,1000,4,4,15000.00,1949-01-01,0,1,"2022-12-13 08:55:52","2022-12-13 08:55:58"
975838,0,020,1012842,1,5,580,1,C3,Aprobado,107,4,4,15000.00,1983-11-12,0,1,"2022-12-13 08:53:55","2022-12-13 08:54:01"
975837,1,011,1012841,1,1,418.75,268,D1,Aprobado,107,4,4,6000.00,1993-01-04,0,1,"2022-12-13 08:53:04","2022-12-13 08:53:09"
975835,1,007,933658,1,4,410.75,1,C1,Aprobado,107,4,4,19000.00,1984-01-23,0,1,"2022-12-13 08:52:58","2022-12-13 08:53:00"
975831,1,072,1012835,1,1,441.25,1,C2,Aprobado,1000,4,4,13000.00,1996-10-18,0,1,"2022-12-13 08:51:23","2022-12-13 08:51:29"
975827,0,017,935063,1,1,602.5,328,C2,Aprobado,1000,4,4,25000.00,1970-05-26,1,1,"2022-12-13 08:49:47","2022-12-14 10:11:34"
975822,0,007,1012821,1,1,528.75,510,C1,Aprobado,1000,4,4,25000.00,1983-08-30,0,1,"2022-12-13 08:47:30","2022-12-13 08:47:35"
975815,1,014,1012810,1,5,488.75,1,C2,Aprobado,107,4,4,13000.00,1971-05-13,0,1,"2022-12-13 08:42:25","2022-12-13 08:42:31"
975814,1,285,1012809,1,1,687.5,511,C2,Aprobado,1000,4,4,25000.00,1982-11-11,0,1,"2022-12-13 08:42:05","2022-12-13 08:42:10"
975813,1,014,1012808,1,1,638.75,595,C1,Aprobado,1000,4,4,32000.00,1978-05-25,0,2,"2022-12-13 08:41:59","2022-12-13 08:49:57"
975812,0,011,1012807,1,1,472.5,1,D1,Aprobado,107,4,4,6000.00,1951-08-14,1,1,"2022-12-13 08:41:10","2022-12-13 11:03:01"
975807,1,285,1012788,1,5,608.75,1,C1,Aprobado,107,4,4,32000.00,1986-05-27,0,1,"2022-12-13 08:34:17","2022-12-13 08:34:23"
975806,1,322,1012787,1,1,405,1,D2,Aprobado,107,4,4,6000.00,1951-06-26,0,1,"2022-12-13 08:34:08","2022-12-13 08:34:14"
975801,0,285,1012783,1,2,553.75,1,C2,Aprobado,1000,4,4,19000.00,1964-01-15,0,1,"2022-12-13 08:29:38","2022-12-13 08:29:42"
975787,0,015,1012764,1,21,493.75,1,C2,Aprobado,1000,4,4,5000.00,1970-10-31,0,1,"2022-12-13 08:21:28","2022-12-13 08:21:33"
975784,1,072,1012756,1,3,426.25,1,C1,Aprobado,107,4,4,19000.00,1986-12-23,0,1,"2022-12-13 08:17:28","2022-12-13 08:17:34"
975775,1,014,1012744,1,1,518.75,1,C3,Aprobado,1000,4,4,15000.00,1994-08-23,0,1,"2022-12-13 08:09:01","2022-12-13 08:09:07"
975768,0,014,1004350,1,3,458.75,1,C3,Aprobado,107,4,4,9000.00,1982-03-02,0,1,"2022-12-13 08:03:34","2022-12-13 08:03:36"
975759,0,027,914738,1,5,465,1,D1,Aprobado,107,4,4,6000.00,1949-05-09,0,1,"2022-12-13 07:48:30","2022-12-13 07:48:32"
975747,1,007,1012703,1,1,468.75,296,C3,Aprobado,1000,4,4,9000.00,1970-09-05,0,1,"2022-12-13 07:38:58","2022-12-13 07:39:02"
975735,1,014,1012685,1,1,632.5,23,C1,Aprobado,1000,4,4,32000.00,1991-04-02,0,1,"2022-12-13 07:28:03","2022-12-13 07:28:09"
975730,1,011,1012679,1,5,441.25,1,C2,Aprobado,107,4,4,13000.00,1983-04-21,0,1,"2022-12-13 07:26:42","2022-12-13 07:26:49"
975724,1,044,1012673,1,1,501.25,363,C1,Aprobado,1000,4,4,25000.00,1978-01-21,0,1,"2022-12-13 07:24:17","2022-12-13 07:24:23"
975713,1,017,1012654,1,1,412.5,490,D1,Aprobado,107,4,4,6000.00,1986-03-06,0,1,"2022-12-13 07:10:36","2022-12-13 07:10:43"
975708,1,072,1012649,1,1,530,93,C3,Aprobado,1000,4,4,15000.00,1983-12-01,0,1,"2022-12-13 07:08:09","2022-12-13 07:08:14"
975704,1,044,1012645,1,4,407.5,1,C3,Aprobado,107,4,4,9000.00,1969-12-27,0,1,"2022-12-13 07:02:29","2022-12-13 07:02:33"
975700,1,014,1012639,1,4,503.75,1,C3,Aprobado,107,4,4,15000.00,1967-08-16,0,1,"2022-12-13 06:59:02","2022-12-13 06:59:07"
975698,1,191,1012636,1,3,458.75,1,C1,Aprobado,107,4,4,19000.00,1967-06-05,0,1,"2022-12-13 06:56:39","2022-12-13 06:56:44"
975694,0,014,1012631,1,2,528.75,1,C3,Aprobado,1000,4,4,15000.00,1970-12-04,0,1,"2022-12-13 06:52:08","2022-12-13 06:52:14"
975693,0,011,1012629,1,1,503.75,81,C2,Aprobado,1000,4,4,19000.00,1976-12-25,0,1,"2022-12-13 06:52:06","2022-12-13 06:52:12"
975687,1,045,1012621,1,5,432.5,1,C2,Aprobado,107,4,4,13000.00,1979-01-30,1,1,"2022-12-13 06:44:15","2022-12-13 16:25:35"
975686,1,034,1012620,1,1,478.75,370,C2,Aprobado,1000,4,4,5000.00,1987-02-05,0,1,"2022-12-13 06:44:09","2022-12-13 06:44:14"
975682,0,011,937921,1,1,493.75,102,C3,Aprobado,1000,4,4,9000.00,1988-08-13,1,1,"2022-12-13 06:34:43","2022-12-13 09:50:05"
975678,1,011,1012613,1,1,488.75,184,D1,Aprobado,107,4,4,6000.00,1991-01-18,0,1,"2022-12-13 06:29:53","2022-12-13 06:29:59"
975677,1,007,1012612,1,4,535,333,C1,Aprobado,107,4,4,25000.00,1952-06-13,0,1,"2022-12-13 06:29:18","2022-12-13 06:29:25"
975675,1,011,1012608,1,1,523.75,202,C2,Aprobado,1000,4,4,19000.00,1978-07-05,0,1,"2022-12-13 06:26:53","2022-12-13 06:26:58"
975674,0,072,1012605,1,5,466.25,1,C3,Aprobado,107,4,4,9000.00,1974-11-10,0,1,"2022-12-13 06:25:26","2022-12-13 06:25:31"
975673,0,150,855834,1,1,618.75,367,C2,Aprobado,1000,4,4,5000.00,1974-05-06,0,1,"2022-12-13 06:25:17","2022-12-13 06:25:19"
975671,1,072,1012603,1,1,510,17,C2,Aprobado,1000,4,4,19000.00,1989-11-17,0,1,"2022-12-13 06:24:01","2022-12-13 06:24:07"
975664,1,045,1012592,1,1,462.5,1,C2,Aprobado,1000,4,4,13000.00,1975-08-18,0,1,"2022-12-13 06:03:24","2022-12-13 06:03:30"
975653,1,072,1012573,1,5,406.25,1,C2,Aprobado,107,4,4,13000.00,1997-11-20,0,1,"2022-12-13 05:29:20","2022-12-13 05:29:26"
975642,1,045,1012555,1,5,417.5,1,C2,Aprobado,107,4,4,13000.00,1977-12-26,1,1,"2022-12-13 04:46:12","2022-12-13 09:49:44"
975634,1,083,1012545,1,1,790,305,C2,Aprobado,1000,4,4,31000.00,1968-01-16,0,1,"2022-12-13 04:25:52","2022-12-13 04:25:57"
975633,0,011,1012544,1,1,456.25,408,D2,Aprobado,107,4,4,6000.00,1961-05-01,0,1,"2022-12-13 04:24:24","2022-12-13 04:24:29"
975630,0,020,1012539,1,1,678.75,297,C2,Aprobado,1000,4,4,25000.00,1987-07-01,0,1,"2022-12-13 04:13:18","2022-12-13 04:13:25"
975588,0,097,1012483,1,1,460,1,C3,Aprobado,1000,4,4,9000.00,1978-12-28,0,1,"2022-12-13 02:37:09","2022-12-13 02:37:14"
975587,1,191,1012480,1,1,526.25,229,C2,Aprobado,1000,4,4,19000.00,1988-04-15,0,1,"2022-12-13 02:34:57","2022-12-13 02:35:02"
975584,1,011,1012476,1,1,565,546,C1,Aprobado,1000,4,4,25000.00,1971-05-15,1,1,"2022-12-13 02:32:02","2022-12-13 09:46:02"
975579,1,027,1012470,1,1,467.5,29,D1,Aprobado,107,4,4,6000.00,2000-08-11,0,1,"2022-12-13 02:26:54","2022-12-13 02:26:59"
975577,1,007,890500,1,1,433.75,2,C2,Aprobado,1000,4,4,13000.00,1998-04-07,0,1,"2022-12-13 02:24:24","2022-12-13 02:24:26"
975576,0,020,1012466,1,1,743.75,66,C2,Aprobado,1000,4,4,31000.00,1984-06-21,0,1,"2022-12-13 02:22:57","2022-12-13 02:23:03"
975571,1,072,1012458,1,1,505,134,C3,Aprobado,1000,4,4,15000.00,1982-12-09,0,1,"2022-12-13 02:15:41","2022-12-13 02:15:47"
975569,0,389,1012454,1,4,451.25,1,C3,Aprobado,107,4,4,9000.00,1990-10-25,0,1,"2022-12-13 02:12:55","2022-12-13 02:13:00"
975555,0,011,1012437,1,5,421.25,1,C3,Aprobado,107,4,4,9000.00,1981-10-23,0,1,"2022-12-13 01:48:21","2022-12-13 01:48:26"
975548,1,017,1012428,1,1,447.5,70,D1,Aprobado,107,4,4,6000.00,1999-09-11,0,1,"2022-12-13 01:42:34","2022-12-13 01:42:39"
975544,0,285,1012422,1,1,655,217,C3,Aprobado,1000,4,4,21000.00,1958-08-18,0,1,"2022-12-13 01:40:20","2022-12-13 01:40:25"
975543,1,150,1012420,1,1,522.5,1,C2,Aprobado,1000,4,4,5000.00,1986-04-16,0,1,"2022-12-13 01:39:43","2022-12-13 01:39:47"
975536,0,386,1012410,1,1,512.5,1,C1,Aprobado,1000,4,4,25000.00,1989-01-02,0,1,"2022-12-13 01:34:32","2022-12-13 01:34:39"
975530,1,386,1012402,1,1,437.5,1,C2,Aprobado,1000,4,4,13000.00,1977-04-06,0,1,"2022-12-13 01:28:29","2022-12-13 01:28:34"
975526,1,014,1012399,1,1,498.75,296,C3,Aprobado,1000,4,4,9000.00,1972-09-04,0,1,"2022-12-13 01:26:04","2022-12-13 01:26:08"
975524,1,011,1012397,1,1,503.75,108,C2,Aprobado,1000,4,4,19000.00,1968-10-31,0,1,"2022-12-13 01:23:28","2022-12-13 01:23:34"
975511,1,011,1012384,1,4,463.75,1,C1,Aprobado,107,4,4,19000.00,1986-10-15,0,1,"2022-12-13 01:12:01","2022-12-13 01:12:07"
975505,0,384,1012377,1,2,448.75,1,C2,Aprobado,1000,4,4,13000.00,1966-09-23,0,1,"2022-12-13 01:05:50","2022-12-13 01:05:57"
975488,0,386,1012354,1,1,477.5,1,C3,Aprobado,1000,4,4,9000.00,1990-05-27,0,1,"2022-12-13 00:47:51","2022-12-13 00:47:58"
975478,0,386,1012340,1,1,426.25,139,C3,Aprobado,1000,4,4,9000.00,1994-12-02,0,1,"2022-12-13 00:39:38","2022-12-13 00:39:43"
975469,1,044,1012329,1,3,422.5,1,C1,Aprobado,107,4,4,19000.00,1991-10-01,0,1,"2022-12-13 00:35:07","2022-12-13 00:35:12"
975454,1,011,1012309,1,1,497.5,333,C3,Aprobado,1000,4,4,9000.00,1962-02-16,0,1,"2022-12-13 00:22:36","2022-12-13 00:22:42"
975447,0,011,1012300,1,2,441.25,1,C2,Aprobado,1000,4,4,13000.00,1989-04-25,0,1,"2022-12-13 00:17:40","2022-12-13 00:17:46"
975442,0,014,1012289,1,1,677.5,481,C1,Aprobado,1000,4,4,32000.00,1987-01-08,0,1,"2022-12-13 00:12:34","2022-12-13 00:12:40"
975423,0,285,1012251,1,5,427.5,1,D1,Aprobado,107,4,4,6000.00,1991-09-24,0,1,"2022-12-12 23:47:40","2022-12-12 23:47:45"
975406,1,086,1012226,1,1,512.5,241,C2,Aprobado,1000,4,4,19000.00,1991-11-23,0,1,"2022-12-12 23:38:22","2022-12-12 23:38:27"
975404,1,386,1012222,1,1,496.25,392,C2,Aprobado,1000,4,4,13000.00,1972-05-08,0,1,"2022-12-12 23:36:05","2022-12-12 23:36:10"
975396,1,011,1012211,1,1,460,1,C3,Aprobado,1000,4,4,9000.00,1981-10-28,0,1,"2022-12-12 23:32:24","2022-12-12 23:32:31"
975391,0,011,1012207,1,1,613.75,553,C2,Aprobado,1000,4,4,25000.00,1967-10-23,0,1,"2022-12-12 23:31:14","2022-12-12 23:31:19"
975383,0,011,1012196,1,1,590,340,C3,Aprobado,1000,4,4,15000.00,1983-05-18,0,1,"2022-12-12 23:22:40","2022-12-12 23:22:45"
975371,0,285,1012180,1,1,626.25,152,C3,Aprobado,1000,4,4,21000.00,1983-04-16,0,1,"2022-12-12 23:17:12","2022-12-12 23:17:19"
975370,0,011,1012176,1,4,507.5,1,C2,Aprobado,107,4,4,19000.00,1976-03-19,0,1,"2022-12-12 23:14:12","2022-12-12 23:14:17"
975344,1,015,1012136,1,1,462.5,6,C3,Aprobado,1000,4,4,5000.00,1996-06-12,0,1,"2022-12-12 22:55:43","2022-12-12 22:55:49"
975312,0,007,1012091,1,1,612.5,390,C1,Aprobado,1000,4,4,32000.00,1983-09-30,0,1,"2022-12-12 22:34:09","2022-12-12 22:34:15"
975307,1,014,1012086,1,3,450.75,1,C2,Aprobado,107,4,4,13000.00,1993-10-07,0,1,"2022-12-12 22:32:39","2022-12-12 22:32:45"
975301,1,007,1012079,1,1,482.5,404,C3,Aprobado,1000,4,4,9000.00,1977-03-23,0,1,"2022-12-12 22:30:14","2022-12-12 22:30:20"
975291,0,191,1012065,1,1,546.25,41,C2,Aprobado,1000,4,4,19000.00,1983-12-18,0,1,"2022-12-12 22:23:21","2022-12-12 22:23:27"
975263,1,014,1012033,1,2,582.5,256,C1,Aprobado,1000,4,4,25000.00,1978-06-10,1,1,"2022-12-12 22:07:53","2022-12-14 10:02:33"
975261,0,007,1012029,1,1,482.5,138,C3,Aprobado,1000,4,4,9000.00,1994-06-04,0,1,"2022-12-12 22:06:05","2022-12-12 22:06:09"
975230,1,285,1011977,1,5,542.5,1,C2,Aprobado,107,4,4,19000.00,1977-11-26,0,1,"2022-12-12 21:48:03","2022-12-12 21:48:08"
975227,0,017,1011974,1,1,453.75,85,C3,Aprobado,1000,4,4,9000.00,1982-07-09,0,1,"2022-12-12 21:47:41","2022-12-12 21:47:47"
975213,0,301,1011958,1,1,426.25,243,D1,Aprobado,107,4,4,6000.00,1994-02-14,0,1,"2022-12-12 21:42:48","2022-12-12 21:42:54"
975200,1,027,1011943,1,1,498.75,1,C3,Aprobado,1000,4,4,9000.00,1987-02-27,0,1,"2022-12-12 21:37:50","2022-12-12 21:37:55"
975188,0,017,1011931,1,1,446.25,1,D1,Aprobado,107,4,4,6000.00,1973-04-28,0,1,"2022-12-12 21:34:12","2022-12-12 21:34:18"
975185,1,011,1011927,1,1,410,1,C3,Aprobado,1000,4,4,9000.00,1991-11-21,0,1,"2022-12-12 21:32:38","2022-12-12 21:32:43"
975183,1,097,1011923,1,1,533.75,257,C1,Aprobado,1000,4,4,25000.00,1987-12-07,0,1,"2022-12-12 21:31:54","2022-12-12 21:32:00"
975178,1,011,929978,1,1,490,121,C2,Aprobado,1000,4,4,13000.00,1977-02-10,0,1,"2022-12-12 21:30:29","2022-12-12 21:30:32"
975162,1,014,1011899,1,1,455,1,C3,Aprobado,1000,4,4,9000.00,2000-11-11,0,1,"2022-12-12 21:22:50","2022-12-12 21:22:55"
975139,1,191,1011861,1,5,428.75,1,C1,Aprobado,107,4,4,19000.00,1980-11-19,0,1,"2022-12-12 21:09:10","2022-12-12 21:09:16"
975137,1,017,1011856,1,1,412.5,123,C2,Aprobado,1000,4,4,13000.00,1995-09-11,0,1,"2022-12-12 21:08:57","2022-12-12 21:09:02"
975126,1,386,1011838,1,1,466.25,129,C2,Aprobado,1000,4,4,13000.00,1957-01-17,0,1,"2022-12-12 21:04:55","2022-12-12 21:05:01"
975118,1,072,867166,1,5,421.25,1,C2,Aprobado,107,4,4,13000.00,1969-05-03,0,1,"2022-12-12 21:00:34","2022-12-12 21:00:37"
975109,0,014,1011817,1,2,572.5,434,C2,Aprobado,1000,4,4,19000.00,1974-05-08,0,1,"2022-12-12 20:57:46","2022-12-12 20:57:51"
975101,0,017,920361,1,1,438.75,134,D1,Aprobado,107,4,4,6000.00,1989-09-16,0,1,"2022-12-12 20:55:18","2022-12-12 20:55:20"
975096,0,011,1011803,1,5,446.25,1,C1,Aprobado,107,4,4,19000.00,1979-06-18,1,1,"2022-12-12 20:51:58","2022-12-13 09:36:28"
975085,0,072,1011784,1,1,556.25,339,C3,Aprobado,1000,4,4,15000.00,1985-12-30,0,1,"2022-12-12 20:46:18","2022-12-12 20:46:23"
975081,0,017,1011781,1,1,527.5,441,C3,Aprobado,1000,4,4,15000.00,1982-05-30,0,1,"2022-12-12 20:45:08","2022-12-12 20:45:13"
975070,1,014,908396,1,1,467.5,208,D1,Aprobado,107,4,4,6000.00,1999-12-22,0,1,"2022-12-12 20:39:50","2022-12-12 20:39:52"
975065,1,285,1011760,1,4,448.75,1,C3,Aprobado,107,4,4,9000.00,2003-01-27,0,1,"2022-12-12 20:38:11","2022-12-12 20:38:15"
975063,1,191,1011755,1,1,428.75,1,C3,Aprobado,1000,4,4,9000.00,1989-04-22,0,1,"2022-12-12 20:37:20","2022-12-12 20:37:25"
975056,1,285,1011748,1,2,582.5,356,C3,Aprobado,1000,4,4,15000.00,1985-05-26,0,1,"2022-12-12 20:34:08","2022-12-12 20:34:13"
975027,1,072,1011714,1,1,461.25,1,C2,Aprobado,1000,4,4,13000.00,1991-10-25,1,1,"2022-12-12 20:23:52","2022-12-13 09:30:14"
975020,1,191,1011704,1,1,492.5,67,C2,Aprobado,1000,4,4,13000.00,1973-03-04,0,1,"2022-12-12 20:20:48","2022-12-12 20:20:53"
975019,0,150,911853,1,1,441.25,1,D1,Aprobado,107,4,4,5000.00,1995-11-25,0,1,"2022-12-12 20:20:39","2022-12-12 20:20:41"
974990,0,011,1011668,1,5,460,1,C2,Aprobado,107,4,4,13000.00,1980-01-05,0,1,"2022-12-12 20:05:26","2022-12-12 20:05:32"
974987,1,014,1011665,1,4,518.75,1,C2,Aprobado,107,4,4,19000.00,1988-05-29,1,1,"2022-12-12 20:03:24","2022-12-13 09:29:51"
974985,0,389,1011663,1,1,422.5,314,D1,Aprobado,107,4,4,6000.00,1955-07-24,0,1,"2022-12-12 20:01:53","2022-12-12 20:02:00"
974982,1,285,1011659,1,1,640,577,C3,Aprobado,1000,4,4,21000.00,1983-01-01,0,1,"2022-12-12 20:01:12","2022-12-12 20:01:17"
974972,1,191,1011644,1,1,407.5,1,C2,Aprobado,1000,4,4,13000.00,1995-04-19,0,1,"2022-12-12 19:57:15","2022-12-12 19:57:20"
974971,1,017,1011640,1,1,537.5,130,C2,Aprobado,1000,4,4,19000.00,1980-03-11,0,1,"2022-12-12 19:56:59","2022-12-12 19:57:04"
974963,0,072,1011629,1,1,598.75,186,C2,Aprobado,1000,4,4,19000.00,1979-01-27,0,1,"2022-12-12 19:52:57","2022-12-12 19:53:03"
974962,1,011,1011627,1,1,476.25,105,C3,Aprobado,1000,4,4,9000.00,1976-10-18,0,1,"2022-12-12 19:51:53","2022-12-12 19:51:58"
974952,1,285,1011610,1,1,660,427,C3,Aprobado,1000,4,4,21000.00,1951-08-23,0,1,"2022-12-12 19:50:03","2022-12-12 19:50:08"
974951,0,044,1011609,1,2,421.25,1,C2,Aprobado,1000,4,4,13000.00,1980-04-25,0,1,"2022-12-12 19:49:59","2022-12-12 19:50:04"
974949,0,014,1011606,1,1,535,186,D2,Aprobado,107,4,4,6000.00,1959-08-21,0,1,"2022-12-12 19:49:05","2022-12-12 19:49:10"
974945,1,285,1011596,1,1,508.75,117,D2,Aprobado,107,4,4,6000.00,1994-08-28,0,1,"2022-12-12 19:46:23","2022-12-12 19:46:28"
974936,0,386,1011585,1,1,482.5,1,C2,Aprobado,1000,4,4,13000.00,1987-04-05,0,1,"2022-12-12 19:44:55","2022-12-12 19:45:00"
974927,0,083,1011574,1,1,632.5,173,D2,Aprobado,107,4,4,11000.00,2001-12-17,0,1,"2022-12-12 19:41:08","2022-12-12 19:41:12"
974917,0,322,1011561,1,1,456.25,12,D1,Aprobado,107,4,4,6000.00,1953-12-14,0,1,"2022-12-12 19:38:06","2022-12-12 19:38:11"
974916,0,097,1000064,1,4,400,1,C2,Aprobado,107,4,4,13000.00,1988-07-09,0,1,"2022-12-12 19:37:35","2022-12-12 19:37:37"
974915,1,014,1011559,1,1,497.5,227,D1,Aprobado,107,4,4,6000.00,1993-06-11,0,1,"2022-12-12 19:36:25","2022-12-12 19:36:30"
974905,0,086,1011543,1,1,527.5,184,C3,Aprobado,1000,4,4,15000.00,1975-12-14,0,1,"2022-12-12 19:32:40","2022-12-12 19:32:46"
974897,1,027,853248,1,2,428.75,1,C3,Aprobado,1000,4,4,9000.00,1957-05-15,0,1,"2022-12-12 19:30:16","2022-12-12 19:30:19"
974895,0,045,1011530,1,1,521.25,137,C1,Aprobado,1000,4,4,25000.00,1975-11-15,0,1,"2022-12-12 19:29:57","2022-12-12 19:30:04"
974893,1,027,1011525,1,1,508.75,295,C3,Aprobado,1000,4,4,15000.00,1963-08-15,0,1,"2022-12-12 19:28:44","2022-12-12 19:28:49"
974889,1,007,1011521,1,1,437.5,203,C3,Aprobado,1000,4,4,9000.00,1993-02-28,0,1,"2022-12-12 19:28:18","2022-12-12 19:28:23"
974885,0,014,1011517,1,1,668.75,1,C1,Aprobado,1000,4,4,32000.00,1984-07-26,0,1,"2022-12-12 19:27:08","2022-12-12 19:27:14"
974884,1,014,1011515,1,1,617.5,366,C3,Aprobado,1000,4,4,21000.00,1964-08-02,0,1,"2022-12-12 19:26:49","2022-12-12 19:26:54"
974880,0,285,1011508,1,1,621.25,443,C3,Aprobado,1000,4,4,21000.00,1959-11-26,0,1,"2022-12-12 19:25:57","2022-12-12 19:26:02"
974869,0,285,1011492,1,1,597.5,1,C3,Aprobado,1000,4,4,15000.00,1990-11-05,0,1,"2022-12-12 19:21:54","2022-12-12 19:22:01"
974865,0,014,1011488,1,5,483.75,1,C3,Aprobado,107,4,4,9000.00,1977-03-19,0,1,"2022-12-12 19:21:23","2022-12-12 19:21:28"
974861,0,143,1011482,1,1,432.5,28,C3,Aprobado,1000,4,4,9000.00,1991-11-05,0,1,"2022-12-12 19:20:58","2022-12-12 19:21:02"
974848,1,191,1011466,1,1,525,161,C1,Aprobado,1000,4,4,25000.00,1986-03-21,0,1,"2022-12-12 19:18:07","2022-12-12 19:18:13"
974845,0,097,922575,1,4,405,1,C1,Aprobado,107,4,4,19000.00,1982-02-15,0,1,"2022-12-12 19:16:10","2022-12-12 19:16:12"
